base_dir	moduleclass	module	version	toolchain	toolchainversion	versionsuffix	ebfile
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.1.2	foss	2021a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.1.2-foss-2021a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.1.2	fosscuda	2020b	-TensorFlow-2.5.0	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.1.2-fosscuda-2020b-TensorFlow-2.5.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.2.2	foss	2021a	-CUDA-11.3.1	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.2.2-foss-2021a-CUDA-11.3.1.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.2.2	foss	2021a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.2.2-foss-2021a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.3.0	foss	2021b	-CUDA-11.4.1	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.3.0-foss-2021b-CUDA-11.4.1.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.3.1	foss	2022a	-CUDA-11.7.0	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.3.1-foss-2022a-CUDA-11.7.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.3.1	foss	2022a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.3.1-foss-2022a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.3.4	foss	2022a	-ColabFold	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.3.4-foss-2022a-ColabFold.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AlphaFold	2.3.4	foss	2022a	-CUDA-11.7.0-ColabFold	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AlphaFold/AlphaFold-2.3.4-foss-2022a-CUDA-11.7.0-ColabFold.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMOS	3.1.0	foss	2018b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMOS/AMOS-3.1.0-foss-2018b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMOS	3.1.0	foss	2021b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMOS/AMOS-3.1.0-foss-2021b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMOS	3.1.0	foss	2023a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMOS/AMOS-3.1.0-foss-2023a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMPHORA2	20190730	gompi	2020b	-Java-13-pthreads-avx2	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMPHORA2/AMPHORA2-20190730-gompi-2020b-Java-13-pthreads-avx2.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	amplimap	0.4.16	foss	2018b	-Python-3.6.6	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/amplimap/amplimap-0.4.16-foss-2018b-Python-3.6.6.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMPtk	1.5.4	foss	2021b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMPtk/AMPtk-1.5.4-foss-2021b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMRFinderPlus	3.11.18	gompi	2021b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMRFinderPlus/AMRFinderPlus-3.11.18-gompi-2021b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a	bio	AMRFinderPlus	3.11.18	gompi	2022b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/a/AMRFinderPlus/AMRFinderPlus-3.11.18-gompi-2022b.eb
